Title,Year,Genre,Director,Cast,Runtime,Rating
7 Boxes,2014,Mystery,Tana Schmbori,Celso Sebastian Franco Ferreira,100,2.05589
7 Days (Les 7 jours du talion),2010,Art&Foreign,Daniel Grou,Claude Legault,110,3.19142
7 Days (Les 7 jours du talion),2010,Horror,Daniel Grou,Claude Legault,110,3.19142
7 Days (Les 7 jours du talion),2010,Mystery,Daniel Grou,Claude Legault,110,3.19142
7 Days in Entebbe,2018,Drama,Jos Padilha,Rosamund Pike,106,9.89334
7 Days in Entebbe,2018,Mystery,Jos Padilha,Rosamund Pike,106,9.89334
7 Guardians of the Tomb,2018,Action,Kimble Rendall,Bingbing Li,90,1.76615
'71,2015,Action,Yann Demange,Jack O'Connell,100,3.40293
'71,2015,Drama,Yann Demange,Jack O'Connell,100,3.40293
71 Fragmente einer Chronologie des Zufalls (71 Fragments of a Chronology of Chance),1994,Art&Foreign,Michael Haneke,Gabriel Cosmin Urdes,96,8.6469
71 Fragmente einer Chronologie des Zufalls (71 Fragments of a Chronology of Chance),1994,Drama,Michael Haneke,Gabriel Cosmin Urdes,96,8.6469
78/52: Hitchcock's Shower Scene,2017,Documentary,Alexandre O. Philippe,Alfred Hitchcock,91,3.87694
8 Mile,2002,Drama,Curtis Hanson,Eminem,111,3.4399
8 Seconds,1994,Drama,John G. Avildsen,Luke Perry,104,6.73767
8 Seconds,1994,Romance,John G. Avildsen,Luke Perry,104,6.73767
8: The Mormon Proposition,2010,Documentary,Reed Cowan,Dustin Lance Black,78,3.9924
84 Charing Cross Road,1987,Drama,David Hugh Jones,Anthony Hopkins,100,3.58322
84 Charing Cross Road,1987,Romance,David Hugh Jones,Anthony Hopkins,100,3.58322
88 Minutes,2008,Drama,Jon Avnet,Al Pacino,107,1.01252
88 Minutes,2008,Mystery,Jon Avnet,Al Pacino,107,1.01252
8MM,1999,Action,Joel Schumacher,Nicolas Cage,124,5.80719
8MM,1999,Mystery,Joel Schumacher,Nicolas Cage,124,5.80719
9 1/2 Weeks,1986,Romance,Adrian Lyne,Mickey Rourke,113,9.05597
9 Dead Gay Guys,2002,Comedy,Ky Mo Lab,Glen Mulhern,83,3.89839
9 to 5,1980,Classics,Colin Higgins,Jane Fonda,100,2.89272
9 to 5,1980,Comedy,Colin Higgins,Jane Fonda,100,2.89272
90 Minutes In Heaven,2015,Drama,Michael Polish,Hayden Christensen,121,7.77228
9500 Liberty,2010,Documentary,Annabel Park,Greg Letiecq,82,6.24611
9500 Liberty,2010,Drama,Annabel Park,Greg Letiecq,82,6.24611
96 Souls,2017,Drama,Stanley Jacobs,Grinnell Morris,112,8.60583
96 Souls,2017,SciFi,Stanley Jacobs,Grinnell Morris,112,8.60583
976-EVIL,1989,Horror,Robert Englund,Stephen Geoffreys,92,5.69454
99 Homes,2015,Drama,Ramin Bahrani,Andrew Garfield,112,5.82185
99 Homes,2015,Mystery,Ramin Bahrani,Andrew Garfield,112,5.82185
A Bag of Hammers,2012,Comedy,Brian Crano,Jason Ritter,87,1.86911
A Bag of Hammers,2012,Drama,Brian Crano,Jason Ritter,87,1.86911
A Band Called Death,2013,Documentary,Jeff Howlett,Bobby Hackney Sr.,98,4.67044
A Beautiful Life,2009,Drama,Alejandro Chomski,Ronnie Gene Blevins,81,2.51739
A Beautiful Mind,2001,Drama,Ron Howard,Russell Crowe,135,9.02594
A Beginner's Guide To Endings,2010,Comedy,Jonathan Sobol,Harvey Keitel,92,3.98838
A Beginner's Guide To Endings,2010,Drama,Jonathan Sobol,Harvey Keitel,92,3.98838
A Better Life,2011,Drama,Chris Weitz,Demian Bichir,98,5.02924
A Better Tomorrow,2010,Action,Hae-sung Song,Yun-Fat Chow,95,5.60299
A Better Tomorrow,2010,Art&Foreign,Hae-sung Song,Yun-Fat Chow,95,5.60299
A Better Tomorrow,2010,Drama,Hae-sung Song,Yun-Fat Chow,95,5.60299
A Better Tomorrow,2010,Mystery,Hae-sung Song,Yun-Fat Chow,95,5.60299
A Bigger Splash,2016,Art&Foreign,Luca Guadagnino,Ralph Fiennes,124,4.82217
A Bigger Splash,2016,Drama,Luca Guadagnino,Ralph Fiennes,124,4.82217
A Bigger Splash,2016,Mystery,Luca Guadagnino,Ralph Fiennes,124,4.82217
A Bird of the Air,2011,Drama,Margaret Whitton,Rachel Nichols,98,5.8632
A Bird of the Air,2011,Romance,Margaret Whitton,Rachel Nichols,98,5.8632
A Birder's Guide To Everything,2014,Comedy,Rob Meyer,Ben Kingsley,87,3.07735
A Bottle in the Gaza Sea,2013,Drama,Thierry Binisti,Agathe Bonitzer,99,7.06861
A Boy and His Dog,1975,Drama,L.Q. Jones,Don Johnson,87,5.92288
A Boy and His Dog,1975,Mystery,L.Q. Jones,Don Johnson,87,5.92288
A Boy and His Dog,1975,SciFi,L.Q. Jones,Don Johnson,87,5.92288
A Boy Called Po,2017,Drama,John Asher,Christopher Gorham,95,9.09633
A Bridge Too Far,1977,Action,Sidney Hayers,Dirk Bogarde,175,2.20671
A Bridge Too Far,1977,Drama,Sidney Hayers,Dirk Bogarde,175,2.20671
A Brief History of Time,1992,Documentary,Errol Morris,Stephen Hawking,85,1.9311
A Brilliant Young Mind,2015,Comedy,Morgan Matthews,Asa Butterfield,111,1.80557
A Brilliant Young Mind,2015,Drama,Morgan Matthews,Asa Butterfield,111,1.80557
A Brony Tale,2014,Comedy,Brent Hodge,Ashleigh Ball,79,6.8899
A Brony Tale,2014,Documentary,Brent Hodge,Ashleigh Ball,79,6.8899
A Brony Tale,2014,Drama,Brent Hodge,Ashleigh Ball,79,6.8899
A Brother's Kiss,1996,Drama,Seth Zvi Rosenfeld,Nick Chinlund,92,9.43625
A Bucket of Blood,1959,Comedy,Roger Corman,Dick Miller,66,8.58996
A Bucket of Blood,1959,Horror,Roger Corman,Dick Miller,66,8.58996
A Bucket of Blood,1959,Mystery,Roger Corman,Dick Miller,66,8.58996
A Bug's Life,1998,Kids&Family,John Lasseter,Kevin Spacey,96,7.01337
A Bug's Life,1998,SciFi,John Lasseter,Kevin Spacey,96,7.01337
A Burning Hot Summer,2012,Drama,Philippe Garrel,Louis Garrel,95,8.41795
A Canterbury Tale,1949,Classics,Michael Powell,Eric Portman,124,1.19188
A Canterbury Tale,1949,Drama,Michael Powell,Eric Portman,124,1.19188
A Case of You,2013,Comedy,Kat Coiro,Justin Long,91,6.15938
A Case of You,2013,Romance,Kat Coiro,Justin Long,91,6.15938
A Cat in Paris,2012,Art&Foreign,Alain Gagnol,Dominique Blanc,65,6.13361
A Cat in Paris,2012,Comedy,Alain Gagnol,Dominique Blanc,65,6.13361
A Cat in Paris,2012,Kids&Family,Alain Gagnol,Dominique Blanc,65,6.13361
A Cat in Paris,2012,Mystery,Alain Gagnol,Dominique Blanc,65,6.13361
A Charlie Brown Christmas,1965,Comedy,Bill Melendez,Peter Robbins,30,9.99547
A Charlie Brown Christmas,1965,Kids&Family,Bill Melendez,Peter Robbins,30,9.99547
A Chorus Line,1985,Drama,Richard Attenborough,Michael Douglas,118,3.23798
A Christmas Carol,1938,Classics,Edwin L. Marin,Reginald Owen,99,4.40201
A Christmas Carol,1938,Drama,Edwin L. Marin,Reginald Owen,99,4.40201
A Christmas Carol,1938,Kids&Family,Edwin L. Marin,Reginald Owen,99,4.40201
A Christmas Carol,1938,SciFi,Edwin L. Marin,Reginald Owen,99,4.40201
A Christmas Prince,2017,Comedy,Alex Zamm,Rose McIver,92,9.48781
A Christmas Prince,2017,Drama,Alex Zamm,Rose McIver,92,9.48781
A Christmas Prince,2017,Romance,Alex Zamm,Rose McIver,92,9.48781
A Christmas Story,1983,Comedy,Bob Clark,Peter Billingsley,93,9.43255
A Christmas Story,1983,Drama,Bob Clark,Peter Billingsley,93,9.43255
A Christmas Story,1983,Kids&Family,Bob Clark,Peter Billingsley,93,9.43255
A Ciambra,2018,Drama,Jonas Carpignano,Pio Amato,119,2.03679
A Cinderella Story,2004,Drama,Mark Rosman,Hilary Duff,95,8.60212
A Cinderella Story,2004,Kids&Family,Mark Rosman,Hilary Duff,95,8.60212
A Cinderella Story,2004,Romance,Mark Rosman,Hilary Duff,95,8.60212
A Civil Action,1998,Drama,Steven Zaillian,John Travolta,112,6.96705
A Civil Action,1998,Mystery,Steven Zaillian,John Travolta,112,6.96705
A Clockwork Orange,1971,Classics,Stanley Kubrick,Malcolm McDowell,137,5.31496
A Clockwork Orange,1971,Drama,Stanley Kubrick,Malcolm McDowell,137,5.31496
A Clockwork Orange,1971,Mystery,Stanley Kubrick,Malcolm McDowell,137,5.31496
A Clockwork Orange,1971,SciFi,Stanley Kubrick,Malcolm McDowell,137,5.31496
A Coffee in Berlin,2014,Comedy,Jan Ole Gerster,Tom Schilling,88,3.28596
A Coffee in Berlin,2014,Drama,Jan Ole Gerster,Tom Schilling,88,3.28596
A Complete History of My Sexual Failures,2008,Comedy,Chris Waitt,Chris Waitt,90,9.32269
A Complete History of My Sexual Failures,2008,Documentary,Chris Waitt,Chris Waitt,90,9.32269
A Conspiracy of Faith (Flaskepost fra P),2016,Drama,Hans Petter Moland,Nikolaj Lie Kaas,112,8.62735
A Conspiracy of Faith (Flaskepost fra P),2016,Mystery,Hans Petter Moland,Nikolaj Lie Kaas,112,8.62735
A Cool Dry Place,1998,Drama,John N. Smith,Vince Vaughn,120,7.06165
A Cop (Un Flic),2013,Art&Foreign,Jean-Pierre Melville,Catherine Deneuve,100,2.56015
A Cop (Un Flic),2013,Drama,Jean-Pierre Melville,Catherine Deneuve,100,2.56015
A Country Called Home,2016,Drama,Anna Axster,Imogen Poots,90,4.22136
A Crooked Somebody,2018,Drama,Trevor White,Rich Sommer,102,2.8025
A Crooked Somebody,2018,Mystery,Trevor White,Rich Sommer,102,2.8025
A Cure For Wellness,2017,Mystery,Gore Verbinski,Dane DeHaan,146,9.53101
A Dangerous Method,2011,Drama,David Cronenberg,Keira Knightley,99,6.89111
A Dangerous Method,2011,Mystery,David Cronenberg,Keira Knightley,99,6.89111
A Dangerous Woman,1993,Mystery,Stephen Gyllenhaal,Debra Winger,102,1.63557
A Dangerous Woman,1993,Romance,Stephen Gyllenhaal,Debra Winger,102,1.63557
A Dark Song,2017,Drama,Liam Gavin,Steve Oram,100,2.65099
A Dark Song,2017,Horror,Liam Gavin,Steve Oram,100,2.65099
A Date with Judy,1948,Classics,Richard Thorpe,Jane Powell,113,6.21214
A Date with Judy,1948,Comedy,Richard Thorpe,Jane Powell,113,6.21214
A Day at the Races,1937,Classics,Sam Wood,Groucho Marx,111,6.42342
A Day at the Races,1937,Comedy,Sam Wood,Groucho Marx,111,6.42342
A Dirty Shame,2004,Comedy,John Waters,Tracey Ullman,89,5.14842
A Dog of Flanders,1999,Drama,Kevin Brodie,Jon Voight,100,1.59557
A Dog of Flanders,1999,Kids&Family,Kevin Brodie,Jon Voight,100,1.59557
A Dog's Purpose,2017,Comedy,Lasse Hallstrom,Britt Robertson,120,5.85933
A Dog's Purpose,2017,Drama,Lasse Hallstrom,Britt Robertson,120,5.85933
A Face in the Crowd,1957,Classics,Elia Kazan,Andy Griffith,125,3.75006
A Face in the Crowd,1957,Drama,Elia Kazan,Andy Griffith,125,3.75006
A Family Thing,1996,Drama,David Mark Pearce,Robert Duvall,109,4.20778
A Fantastic Fear of Everything,2014,Art&Foreign,Crispian Mills,Simon Pegg,141,6.69287
A Fantastic Woman (Una mujer fantstica),2018,Art&Foreign,Sebastin Lelio,Daniela Vega,100,9.40916
A Fantastic Woman (Una mujer fantstica),2018,Drama,Sebastin Lelio,Daniela Vega,100,9.40916
A Farewell To Arms,1957,Classics,Charles Vidor,Rock Hudson,152,6.08755
A Farewell To Arms,1957,Drama,Charles Vidor,Rock Hudson,152,6.08755
A Farewell To Arms,1957,Romance,Charles Vidor,Rock Hudson,152,6.08755
A Farewell to Arms,1932,Romance,Frank Borzage,Gary Cooper,80,5.78514
A Farewell to Fools,2014,Comedy,Bogdan Dreyer,Grard Depardieu,90,9.68218
A Few Good Men,1992,Mystery,Rob Reiner,Tom Cruise,138,8.33421
A Field in England,2014,Drama,Ben Wheatley,Reece Shearsmith,90,2.46616
A Field in England,2014,Horror,Ben Wheatley,Reece Shearsmith,90,2.46616
A Fierce Green Fire,2013,Documentary,Mark Kitchell,Stewart Brand,101,9.36191
A Film with Me in It,2008,Comedy,Ian Fitzgibbon,Dylan Moran,88,1.76011
A Film with Me in It,2008,Mystery,Ian Fitzgibbon,Dylan Moran,88,1.76011
A Fine Mess,1986,Action,Blake Edwards,Ted Danson,100,5.0284
A Fine Mess,1986,Comedy,Blake Edwards,Ted Danson,100,5.0284
A Fine Mess,1986,Drama,Blake Edwards,Ted Danson,100,5.0284
A Fine Mess,1986,Mystery,Blake Edwards,Ted Danson,100,5.0284
A Fine Mess,1986,Romance,Blake Edwards,Ted Danson,100,5.0284
A Fish Called Wanda,1988,Comedy,Charles Crichton,John Cleese,98,6.86782
A Fistful of Dollars (Per un Pugno di Dollari),1964,Action,Sergio Leone,Clint Eastwood,101,7.17587
A Fistful of Dollars (Per un Pugno di Dollari),1964,Art&Foreign,Sergio Leone,Clint Eastwood,101,7.17587
A Fistful of Dollars (Per un Pugno di Dollari),1964,Classics,Sergio Leone,Clint Eastwood,101,7.17587
A Five Star Life,2014,Art&Foreign,Maria Sole Tognazzi,Margherita Buy,85,8.949
A Five Star Life,2014,Drama,Maria Sole Tognazzi,Margherita Buy,85,8.949
A Five Star Life,2014,Romance,Maria Sole Tognazzi,Margherita Buy,85,8.949
A Fond Kiss,2004,Drama,Ken Loach,Atta Yaqub,104,6.14417
A Fond Kiss,2004,Romance,Ken Loach,Atta Yaqub,104,6.14417
A Fool There Was,1915,Classics,Frank Powell,Mabel Frenyer,75,9.3769
A Fool There Was,1915,Drama,Frank Powell,Mabel Frenyer,75,9.3769
A Four Letter Word,2008,Comedy,Casper Andreas,Jesse Archer,87,2.75071
A Four Letter Word,2008,Romance,Casper Andreas,Jesse Archer,87,2.75071
A Funny Thing Happened on the Way to the Forum,1966,Art&Foreign,Richard Lester,Zero Mostel,100,5.32511
A Funny Thing Happened on the Way to the Forum,1966,Classics,Richard Lester,Zero Mostel,100,5.32511
A Funny Thing Happened on the Way to the Forum,1966,Comedy,Richard Lester,Zero Mostel,100,5.32511
A Galaxy Far Far Away,2001,Documentary,Tariq Jalil,Meat Loaf,62,8.00138
A Ghost Story,2017,Drama,David Lowery,Casey Affleck,87,3.32243
A Girl And A Gun,2013,Documentary,Cathryne Czubek,Stephanie Alexander,77,3.20813
A Girl Walks Home Alone at Night,2014,Horror,Ana Lily Amirpour,Sheila Vand,104,2.0013
A Girl Walks Home Alone at Night,2014,Mystery,Ana Lily Amirpour,Sheila Vand,104,2.0013
A Girl Walks Home Alone at Night,2014,Romance,Ana Lily Amirpour,Sheila Vand,104,2.0013
A Glimpse Inside the Mind of Charles Swan III,2013,Comedy,Roman Coppola,Charlie Sheen,86,5.9036
A Good Day to Be Black & Sexy,2008,Comedy,Dennis Dortch,Allen Maldonado,92,1.65671
A Good Day to Be Black & Sexy,2008,Drama,Dennis Dortch,Allen Maldonado,92,1.65671
A Good Day to Be Black & Sexy,2008,Romance,Dennis Dortch,Allen Maldonado,92,1.65671
A Good Day To Die Hard,2013,Action,John Moore (VIII),Jai Courtney,97,2.43808
A Good Man in Africa,1994,Comedy,Bruce Beresford,Colin Friels,93,6.34296
A Good Woman,2006,Drama,Mike Barker,Helen Hunt,93,9.09034
A Good Woman,2006,Romance,Mike Barker,Helen Hunt,93,9.09034
A Good Year,2006,Comedy,Ridley Scott,Russell Crowe,118,3.53873
A Good Year,2006,Drama,Ridley Scott,Russell Crowe,118,3.53873
A Good Year,2006,Romance,Ridley Scott,Russell Crowe,118,3.53873
A Goofy Movie,1995,Comedy,Kevin Lima,Bill Farmer,78,2.52569
A Goofy Movie,1995,Kids&Family,Kevin Lima,Bill Farmer,78,2.52569
A Gray State,2017,Documentary,Erik Nelson,David Crowley,93,8.48871
A Great Day in Harlem,1995,Documentary,Jean Bach,Dizzy Gillespie,60,3.19656
A Great Wall,1986,Art&Foreign,Peter Wang,Peter Wang,103,2.18793
A Great Wall,1986,Comedy,Peter Wang,Peter Wang,103,2.18793
A Great Wall,1986,Drama,Peter Wang,Peter Wang,103,2.18793
A Guide to Recognizing Your Saints,2006,Drama,Dito Montiel,Robert Downey Jr.,98,6.19246
A Guy Thing,2003,Romance,Chris Koch,Jason Lee,102,4.19487
A Hard Day,2015,Action,Kim Seong-hun,Seon-gyun Lee,111,1.81287
A Hard Day,2015,Art&Foreign,Kim Seong-hun,Seon-gyun Lee,111,1.81287
A Hard Day,2015,Drama,Kim Seong-hun,Seon-gyun Lee,111,1.81287
A Hard Day's Night,1964,Classics,Richard Lester,Paul McCartney,87,9.29813
A Hard Day's Night,1964,Comedy,Richard Lester,Paul McCartney,87,9.29813
A Haunted House,2013,Comedy,Michael Tiddes,Marlon Wayans,86,4.74911
A Haunted House 2,2014,Comedy,Michael Tiddes,Marlon Wayans,87,4.73361
A Hijacking,2013,Mystery,Tobias Lindholm,Amalie Ihle Alstrup,99,7.32257
A History of Violence,2005,Action,David Cronenberg,Viggo Mortensen,96,6.04043
A History of Violence,2005,Drama,David Cronenberg,Viggo Mortensen,96,6.04043
A History of Violence,2005,Mystery,David Cronenberg,Viggo Mortensen,96,6.04043
A Hole in the Head,1959,Classics,Frank Capra,Frank Sinatra,120,3.97432
A Hole in the Head,1959,Comedy,Frank Capra,Frank Sinatra,120,3.97432
A Hole in the Head,1959,Drama,Frank Capra,Frank Sinatra,120,3.97432
A Hologram for the King,2016,Drama,Tom Tykwer,Tom Hanks,90,7.21537
A Home at the End of the World,2004,Drama,Michael Mayer (VI),Colin Farrell,97,1.37333
A Home at the End of the World,2004,Romance,Michael Mayer (VI),Colin Farrell,97,1.37333
A Home of Our Own,1993,Drama,Tony Bill,Kathy Bates,105,3.31869
A Home of Our Own,1993,Kids&Family,Tony Bill,Kathy Bates,105,3.31869
A Horrible Way to Die,2011,Horror,Adam Wingard,AJ Bowen,87,6.56736
A Horrible Way to Die,2011,Mystery,Adam Wingard,AJ Bowen,87,6.56736
A Jihad for Love,2008,Documentary,Parvez Sharma,Muhsin Hendricks,81,1.98563
A Kid in King Arthur's Court,1995,Action,Michael Gottlieb,Thomas Ian Nicholas,89,9.29021
A Kid in King Arthur's Court,1995,Comedy,Michael Gottlieb,Thomas Ian Nicholas,89,9.29021
A Kid in King Arthur's Court,1995,Kids&Family,Michael Gottlieb,Thomas Ian Nicholas,89,9.29021
A Kid in King Arthur's Court,1995,SciFi,Michael Gottlieb,Thomas Ian Nicholas,89,9.29021
A Kid Like Jake,2018,Drama,Silas Howard,Claire Danes,92,7.09272
A Kind of Murder,2016,Drama,Andy Goddard,Jessica Biel,95,7.31639
A Kiss Before Dying,1956,Drama,Gerd Oswald,Robert Wagner,94,4.88789
A Kiss Before Dying,1956,Mystery,Gerd Oswald,Robert Wagner,94,4.88789
A Knight's Tale,2001,Action,Brian Helgeland,Heath Ledger,140,4.59727
A Knight's Tale,2001,Drama,Brian Helgeland,Heath Ledger,140,4.59727
A Knight's Tale,2001,Romance,Brian Helgeland,Heath Ledger,140,4.59727
A La Mala,2015,Comedy,Pitipol Ybarra,Aislinn Derbez,105,1.02763
A La Mala,2015,Romance,Pitipol Ybarra,Aislinn Derbez,105,1.02763
A Late Quartet,2012,Drama,Yaron Zilberman,Philip Seymour Hoffman,105,3.96047
A League of Ordinary Gentlemen,2005,Comedy,Chris Browne,Walter Ray Williams,93,5.8131
A League of Ordinary Gentlemen,2005,Documentary,Chris Browne,Walter Ray Williams,93,5.8131
A League of Their Own,1992,Comedy,Penny Marshall,Tom Hanks,128,5.08751
A Letter to Momo,2014,Drama,Hiroyuki Okiura,Toshiyukai Nishida,120,4.88356
A Letter to Momo,2014,Kids&Family,Hiroyuki Okiura,Toshiyukai Nishida,120,4.88356
A Letter to Three Wives,1949,Classics,Joseph L. Mankiewicz,Jeanne Crain,103,5.68708
A Letter to Three Wives,1949,Comedy,Joseph L. Mankiewicz,Jeanne Crain,103,5.68708
A Letter to Three Wives,1949,Drama,Joseph L. Mankiewicz,Jeanne Crain,103,5.68708
A Letter to Three Wives,1949,Mystery,Joseph L. Mankiewicz,Jeanne Crain,103,5.68708
A Letter to Three Wives,1949,Romance,Joseph L. Mankiewicz,Jeanne Crain,103,5.68708
A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman,2012,Art&Foreign,Bill Jones,Graham Chapman,82,3.4492
A Life Less Ordinary,1997,Comedy,Danny Boyle,Ewan McGregor,103,7.14606
A Life Less Ordinary,1997,Drama,Danny Boyle,Ewan McGregor,103,7.14606
A Life Less Ordinary,1997,Romance,Danny Boyle,Ewan McGregor,103,7.14606
A Life Less Ordinary,1997,SciFi,Danny Boyle,Ewan McGregor,103,7.14606
A Little Bit Of Heaven,2012,Comedy,Nicole Kassell,Kate Hudson,100,9.66207
A Little Bit Of Heaven,2012,Drama,Nicole Kassell,Kate Hudson,100,9.66207
A Little Bit Of Heaven,2012,Romance,Nicole Kassell,Kate Hudson,100,9.66207
A Little Chaos,2015,Art&Foreign,Alan Rickman,Kate Winslet,116,2.93852
A Little Chaos,2015,Drama,Alan Rickman,Kate Winslet,116,2.93852
A Little Help,2011,Drama,Michael J. Weithorn,Jenna Fischer,105,3.12427
A Little Princess,1995,Kids&Family,Alfonso Cuarn,Eleanor Bron,98,2.60806
A Little Romance,1979,Art&Foreign,George Roy Hill,Laurence Olivier,109,7.66898
A Little Romance,1979,Drama,George Roy Hill,Laurence Olivier,109,7.66898
A Little Romance,1979,Romance,George Roy Hill,Laurence Olivier,109,7.66898
A Little Trip to Heaven,2007,Comedy,Baltasar Kormkur,Forest Whitaker,105,9.31818
A Little Trip to Heaven,2007,Drama,Baltasar Kormkur,Forest Whitaker,105,9.31818
A Little Trip to Heaven,2007,Mystery,Baltasar Kormkur,Forest Whitaker,105,9.31818
A Lonely Place to Die,2011,Action,Julian Gilbey,Melissa George,100,2.90597
A Lonely Place to Die,2011,Mystery,Julian Gilbey,Melissa George,100,2.90597
A Long Way Down,2014,Art&Foreign,Pascal Chaumeil,Pierce Brosnan,96,2.46869
A Long Way Down,2014,Comedy,Pascal Chaumeil,Pierce Brosnan,96,2.46869
A Long Way Down,2014,Drama,Pascal Chaumeil,Pierce Brosnan,96,2.46869
A Lot Like Love,2005,Comedy,Nigel Cole,Amanda Peet,107,7.98132
A Lot Like Love,2005,Drama,Nigel Cole,Amanda Peet,107,7.98132
A Lot Like Love,2005,Romance,Nigel Cole,Amanda Peet,107,7.98132
A Low Down Dirty Shame,1994,Action,Keenen Ivory Wayans,Keenen Ivory Wayans,100,5.85096
A Low Down Dirty Shame,1994,Comedy,Keenen Ivory Wayans,Keenen Ivory Wayans,100,5.85096
A Man and a Woman,1966,Art&Foreign,Claude Lalouche,Anouk Aime,102,3.33117
A Man and a Woman,1966,Drama,Claude Lalouche,Anouk Aime,102,3.33117
A Man and a Woman,1966,Romance,Claude Lalouche,Anouk Aime,102,3.33117
A Man Apart,2003,Action,F. Gary Gray,Vin Diesel,109,2.29666
A Man Apart,2003,Drama,F. Gary Gray,Vin Diesel,109,2.29666
A Man Apart,2003,Mystery,F. Gary Gray,Vin Diesel,109,2.29666
A Man Called Horse,1970,Action,Elliott Silverstein,Richard Harris,114,5.8674
A Man Called Horse,1970,Classics,Elliott Silverstein,Richard Harris,114,5.8674
A Man Called Ove (En man som heter Ove),2016,Art&Foreign,Hannes Holm,Rolf Lassgrd,116,4.60426
A Man Called Ove (En man som heter Ove),2016,Comedy,Hannes Holm,Rolf Lassgrd,116,4.60426
A Man Called Ove (En man som heter Ove),2016,Drama,Hannes Holm,Rolf Lassgrd,116,4.60426
A Man for All Seasons,1966,Classics,Fred Zinnemann,Paul Scofield,121,7.82556
A Man for All Seasons,1966,Drama,Fred Zinnemann,Paul Scofield,121,7.82556
A Man's Story,2012,Documentary,Varon Bonicos,Ozwald Boateng,98,4.14764
A Marine Story,2010,Drama,Ned Farr,Dreya Weber,93,6.625
A Master Builder,2014,Documentary,Jonathan Demme,Andre Gregory,130,5.01829
A Merry Friggin' Christmas,2014,Comedy,Tristram Shapeero,Joel McHale,88,8.48929
A Midsummer Night's Dream,1935,Classics,William Dieterle,Ian Hunter,117,2.26019
A Midsummer Night's Dream,1935,Comedy,William Dieterle,Ian Hunter,117,2.26019
A Midsummer Night's Dream,1935,Drama,William Dieterle,Ian Hunter,117,2.26019
